"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"svalue_shrink"	"log2FC_shrink"	"comparison"	"samples_i"	"normcounts_i"	"samples_j"	"normcounts_j"	"gene_name"	"is_signif_pos"	"is_signif_neg"	"is_signif_any"
"AAEL000021"	4.32144473938057	2.70203529503237	1.14065669915688	2.36884182333702	0.0178438830015295	0.027095000111091	0.00380852229337232	1.86496256968045	"ALL.RUN-SNO"	"RUN"	8.96004750087662	"SNO"	1.32392133340098	""	FALSE	FALSE	FALSE
"AAEL000022"	236.004762613471	0.770715082638839	0.164491238414527	4.68544762667901	2.79348727347096e-06	6.39174091669999e-06	7.03551282709981e-08	0.7566329761295	"ALL.RUN-SNO"	"RUN"	355.706480038347	"SNO"	202.009400684718	""	FALSE	FALSE	FALSE
"AAEL000024"	213.180849195427	1.7025161944354	0.208158361211243	8.17894695427417	2.86335115820488e-16	1.37536336799564e-15	1.29347003992263e-17	1.67262657435707	"ALL.RUN-SNO"	"RUN"	390.102081163855	"SNO"	115.931843890696	"dopachrome-conversion enzyme DCE2C putative"	TRUE	FALSE	TRUE
"AAEL000025"	7.23805355174292	1.00541037141442	1.01704242555772	0.988562862422457	0.322877063838014	0.380866337354427	0.0254747374098583	0.538240604264307	"ALL.RUN-SNO"	"RUN"	11.644495159926	"SNO"	5.54097441175407	"phosphoenolpyruvate carboxykinase"	FALSE	FALSE	FALSE
"AAEL000026"	109.649437564527	-1.66583799550543	0.316989104327661	-5.25519007676524	1.4787167052214e-07	3.78670968795687e-07	9.07216870598763e-09	-1.59580682719838	"ALL.RUN-SNO"	"RUN"	62.8151975154867	"SNO"	192.979024858173	"dynein light chain2C putative"	FALSE	TRUE	TRUE
"AAEL000027"	1.81527753203457	4.50708038216179	2.59261277752721	1.73843175549747	0.0821347653058792	0.111510968256849	0.0386909644344774	0.570999998905413	"ALL.RUN-SNO"	"RUN"	4.3302358420691	"SNO"	0	""	FALSE	FALSE	FALSE
"AAEL000028"	2410.91944613954	1.00266219587629	0.165080344041139	6.07378305212658	1.2493148571561e-09	3.777746929702e-09	3.31720577611381e-11	0.987331529167136	"ALL.RUN-SNO"	"RUN"	3848.26383560372	"SNO"	1859.18095378562	"CLIPB34 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000029"	1.36436247594753	-0.359009469693291	2.15121750432053	-0.166886643945697	0.867459242356221	0.889618319302332	0.0898782907383634	-0.0651836180509238	"ALL.RUN-SNO"	"RUN"	1.43838825055433	"SNO"	1.77488244077392	"dopachrome-conversion enzyme DCE2C putative"	FALSE	FALSE	FALSE
"AAEL000032"	42702.1648200126	-0.69751459812186	0.130784192179268	-5.3333249722242	9.64305093273524e-08	2.50739104868414e-07	2.00789897640073e-09	-0.689324894343721	"ALL.RUN-SNO"	"RUN"	38957.9651742473	"SNO"	61169.9302664155	"RpS6 40S ribosomal protein S6"	FALSE	FALSE	FALSE
"AAEL000033"	295.499404138266	-1.79117241035834	0.214062813197969	-8.36750850649539	5.88492762919721e-17	2.94851156631241e-16	2.84483218865632e-18	-1.75964350645307	"ALL.RUN-SNO"	"RUN"	158.330403019001	"SNO"	531.189555976907	""	FALSE	TRUE	TRUE
"AAEL000035"	57.646952553061	0.4928569025392	0.469018464320848	1.05082622547253	0.293338408561858	0.35035877385566	0.0151451629948355	0.413315723673326	"ALL.RUN-SNO"	"RUN"	80.582744512241	"SNO"	55.363292080814	"OBP57 odorant binding protein Obp57"	FALSE	FALSE	FALSE
"AAEL000036"	6.01738939314905	5.22217467577808	1.49453426968692	3.49418195467143	0.000475516810242707	0.000883949418776442	0.000208662766418328	4.2684612126639	"ALL.RUN-SNO"	"RUN"	14.0164135205373	"SNO"	0.355671867295901	""	TRUE	FALSE	TRUE
"AAEL000037"	220.992843270469	0.308544631669855	0.482859496538544	0.638994643124361	0.522826416759793	0.577999970246567	0.030390360123045	0.25505971393936	"ALL.RUN-SNO"	"RUN"	293.501850696586	"SNO"	228.688129484242	"CLIPB35 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000038"	583.20675078479	0.845879499252872	0.253971577893287	3.33060693747508	0.000866568711802338	0.00156186904461914	2.92717177739906e-05	0.808370575321405	"ALL.RUN-SNO"	"RUN"	895.427621794954	"SNO"	482.693322583191	"CLIPB6 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000039"	0.361147473150793	0.395443737411461	4.0804728567969	0.0969112530065638	0.922796872266992	NA	0.0958229392452995	0.0211210069340713	"ALL.RUN-SNO"	"RUN"	0.494090157062741	"SNO"	0.35438467519319	""	FALSE	FALSE	FALSE
"AAEL000041"	8.32737945740249	1.15147160088989	0.74149028579039	1.55291528824614	0.120443373870048	0.158277027490849	0.00864820322615684	0.825630844297634	"ALL.RUN-SNO"	"RUN"	13.7881368299108	"SNO"	5.94942978850108	"Forkhead box protein AaegFOXM2"	FALSE	FALSE	FALSE
"AAEL000042"	168.349552379062	-0.585024285549067	0.23994261953168	-2.43818412373307	0.0147612532245602	0.0226886923577695	0.000507417600440791	-0.557546091436756	"ALL.RUN-SNO"	"RUN"	161.059204812366	"SNO"	234.078903955225	""	FALSE	FALSE	FALSE
"AAEL000043"	1.48793512085944	0.0191415469855564	1.60605778163176	0.0119183426676645	0.990490763521893	0.992404740265114	0.0980129475364678	0.00593728646622842	"ALL.RUN-SNO"	"RUN"	1.77629853988573	"SNO"	1.72835448252849	"gustatory receptor 64e2C putative"	FALSE	FALSE	FALSE
"AAEL000044"	972.166300023075	2.46743568125426	0.335644264215946	7.35134171596261	1.96227042628433e-13	7.85900155563355e-13	1.69650382933451e-14	2.39967005400526	"ALL.RUN-SNO"	"RUN"	1965.54469746784	"SNO"	345.114185646878	"ornithine decarboxylase"	TRUE	FALSE	TRUE
"AAEL000046"	259.506755553467	-1.09002813308828	0.202822969816003	-5.37428346541385	7.68878186908417e-08	2.01084471885743e-07	2.32969215971862e-09	-1.06245019968834	"ALL.RUN-SNO"	"RUN"	198.319174719258	"SNO"	408.72354050504	""	FALSE	TRUE	TRUE
"AAEL000047"	0.743151942885547	1.9114771919512	3.55633647490742	0.53748491050779	0.590932705250193	NA	0.0801473677707889	0.134378124102639	"ALL.RUN-SNO"	"RUN"	1.41939219784599	"SNO"	0.354244153935776	""	FALSE	FALSE	FALSE
"AAEL000048"	2.85107175719225	0.189260525783338	1.17053541584338	0.161687141817041	0.871552230645041	0.892895504376994	0.0865726134197283	0.0826569198599695	"ALL.RUN-SNO"	"RUN"	3.61978368156372	"SNO"	3.09636843401443	"Gr4 gustatory receptor Gr4"	FALSE	FALSE	FALSE
"AAEL000049"	256.810116432643	1.44459803135318	0.216668379042907	6.6673228356368	2.60511636610608e-11	8.93223020199099e-11	1.12525975691117e-12	1.41247091781784	"ALL.RUN-SNO"	"RUN"	449.280199194967	"SNO"	159.703312415919	"three prime repair exonuclease 12C putative"	TRUE	FALSE	TRUE
"AAEL000050"	228.070839320826	0.818199795128609	0.229551355105548	3.56434312815274	0.000364768527312886	0.000687554773564036	1.09976636994214e-05	0.787970260239858	"ALL.RUN-SNO"	"RUN"	347.508341244344	"SNO"	191.358279758481	""	FALSE	FALSE	FALSE
"AAEL000051"	54.1260402335756	1.02550091680885	0.444246228940854	2.30840657725736	0.020976533517772	0.0315606574327926	0.00111061338807521	0.903509902595434	"ALL.RUN-SNO"	"RUN"	86.8086162198474	"SNO"	41.1987049810276	"OBP3 odorant binding protein OBP3"	FALSE	FALSE	FALSE
"AAEL000053"	218.600301621158	-4.32639964651265	0.320839842566533	-13.4846084323691	1.92685740713508e-41	3.35506105670938e-40	2.79525652365303e-42	-4.28249856972793	"ALL.RUN-SNO"	"RUN"	25.1619226857817	"SNO"	482.218511252503	"myotubularin"	FALSE	TRUE	TRUE
"AAEL000055"	524.597007690107	0.363338220055236	0.168286892469753	2.15904052135576	0.0308470233817218	0.0450895835316773	0.000987575931722199	0.354504413631393	"ALL.RUN-SNO"	"RUN"	705.829927333707	"SNO"	531.405399323296	""	FALSE	FALSE	FALSE
"AAEL000057"	11.4069639671398	3.88569353516934	0.879453809904129	4.41830314612308	9.94788277798648e-06	2.17375214779791e-05	1.19840900726648e-06	3.52383490121464	"ALL.RUN-SNO"	"RUN"	25.5407627036059	"SNO"	1.67376900128291	"TOLL5B Toll-like receptor"	TRUE	FALSE	TRUE
"AAEL000058"	0.828047676666876	-2.97693495245751	3.28373602843637	-0.906569507012123	0.364634492997817	NA	0.0556683887907724	-0.27640855638445	"ALL.RUN-SNO"	"RUN"	0	"SNO"	1.9305816689065	""	FALSE	FALSE	FALSE
"AAEL000063"	0.283028794971516	-1.42747063982649	4.04098474701519	-0.35324821279785	0.723902366103961	NA	0.0759352726211889	-0.153886681130786	"ALL.RUN-SNO"	"RUN"	0	"SNO"	0.65930327586539	""	FALSE	FALSE	FALSE
"AAEL000064"	483.243406454829	0.868306009597563	0.183567414924945	4.73017506921142	2.24326303420302e-06	5.17952681631283e-06	6.07081132120019e-08	0.8482158752288	"ALL.RUN-SNO"	"RUN"	747.332934193883	"SNO"	395.988712812852	"dopachrome-conversion enzyme DCE isoenzyme2C putative"	FALSE	FALSE	FALSE
"AAEL000065"	193.391432340479	-1.66126865001006	0.236674944827986	-7.01919948145529	2.2314300842772e-12	8.2876084817749e-12	1.15917307001263e-13	-1.62226999396784	"ALL.RUN-SNO"	"RUN"	111.041981134552	"SNO"	340.326332693804	""	FALSE	TRUE	TRUE
"AAEL000066"	2.16846492168637	-1.53163354681147	1.50830515412097	-1.01546662664831	0.309883447249886	0.367832435372184	0.0320211371604326	-0.530413398189038	"ALL.RUN-SNO"	"RUN"	1.30546169311422	"SNO"	3.75429244854124	""	FALSE	FALSE	FALSE
"AAEL000069"	2.90953718907772	2.4942906928076	1.33101643190175	1.87397438004861	0.0609339564140488	0.0849163183272298	0.0121123675580968	1.32162749781509	"ALL.RUN-SNO"	"RUN"	5.90156851017512	"SNO"	1.01764116996828	"gustatory receptor 64a2C putative"	FALSE	FALSE	FALSE
"AAEL000071"	11.0722934463567	3.25509778302439	0.830521415836688	3.91934238052744	8.87909061463501e-05	0.000177918673144346	1.51227118211539e-05	2.88016563728598	"ALL.RUN-SNO"	"RUN"	23.9366857071387	"SNO"	2.46790469707988	"OBP2 odorant binding protein OBP2"	TRUE	FALSE	TRUE
"AAEL000073"	32.4108999134421	0.890491688663287	0.540576395070644	1.64730035714363	0.0994963245367148	0.132906098011011	0.00547163878476759	0.728985574170168	"ALL.RUN-SNO"	"RUN"	50.5007338219628	"SNO"	26.2694859060682	"OBP4 odorant binding protein OBP4"	FALSE	FALSE	FALSE
"AAEL000074"	614.913073186023	-0.0998690312132437	0.263809425886676	-0.378565060280084	0.705010872131717	0.74709227680502	0.0463901753199526	-0.092823362002207	"ALL.RUN-SNO"	"RUN"	710.599189569694	"SNO"	736.747776663124	"CLIPB1 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000075"	2.44873991342904	2.157603394038	1.59359242649564	1.35392422690075	0.175760553350737	0.222349378670055	0.0259309990986787	0.734972601450382	"ALL.RUN-SNO"	"RUN"	4.74575834956835	"SNO"	1.06609883215776	"Gr9 gustatory receptor Gr9"	FALSE	FALSE	FALSE
"AAEL000076"	205.582886208252	-1.05658475563308	0.186544813877983	-5.66397282062305	1.47907844787072e-08	4.1160918562479e-08	4.17628018698747e-10	-1.03346139782556	"ALL.RUN-SNO"	"RUN"	159.374932469479	"SNO"	321.760602612036	"dimethyladenosine transferase"	FALSE	TRUE	TRUE
"AAEL000077"	524.852719728793	-0.445175265111855	0.150800818193595	-2.95207460041994	0.00315646662151097	0.00530654786396194	9.02715446044745e-05	-0.435655091673238	"ALL.RUN-SNO"	"RUN"	531.1802075685	"SNO"	701.427556975786	"cation efflux protein zinc transporter"	FALSE	FALSE	FALSE
"AAEL000079"	1877.97844219783	-1.38655976287509	0.380622467346247	-3.64287419117001	0.000269610631134473	0.000514929088482835	1.48768950348719e-05	-1.29026069259131	"ALL.RUN-SNO"	"RUN"	1241.34729011058	"SNO"	3148.98879697352	""	FALSE	TRUE	TRUE
"AAEL000080"	1325.17729545388	1.39697832021621	0.414922377216507	3.36684256363273	0.00076034082327375	0.00137982537950151	4.55307182378443e-05	1.28154969884619	"ALL.RUN-SNO"	"RUN"	2302.49898646001	"SNO"	845.865118692538	"phosphoenolpyruvate carboxykinase"	FALSE	FALSE	FALSE
"AAEL000081"	1424.95034430957	-1.76828164582878	0.151443719877692	-11.6761635758608	1.68740868183399e-31	1.88123064651958e-30	7.69250867122913e-33	-1.75250596806209	"ALL.RUN-SNO"	"RUN"	773.300392418765	"SNO"	2553.83311023014	"peroxisome assembly factor-2 peroxisomal-type ATPase 1"	FALSE	TRUE	TRUE
"AAEL000084"	615.260850545448	0.362095570295924	0.168493858572108	2.14901346176343	0.0316333328432391	0.0461325502900252	0.00101969793629886	0.353699933304056	"ALL.RUN-SNO"	"RUN"	829.236634453427	"SNO"	624.358710900608	"elongin b"	FALSE	FALSE	FALSE
"AAEL000085"	6.83025432365519	4.48577309221851	1.52800630946408	2.93570325229338	0.00332792512506321	0.00557041844517381	0.00120106943332054	3.3884618882013	"ALL.RUN-SNO"	"RUN"	15.563107329079	"SNO"	0.671599034398604	"Pupal cuticle protein2C putative"	FALSE	FALSE	FALSE
"AAEL000087"	246.24603999457	-0.0884346982076326	0.631212752207576	-0.140102838382693	0.888578738009028	0.907332373368973	0.0854374561789086	-0.061578556247958	"ALL.RUN-SNO"	"RUN"	286.881787124461	"SNO"	293.925461211562	"macroglobulincomplement"	FALSE	FALSE	FALSE
"AAEL000088"	454.160279901331	-0.659447613019377	0.153542299724402	-4.29489211899941	1.74778306488653e-05	3.73418138049918e-05	4.24823240277792e-07	-0.647005075212893	"ALL.RUN-SNO"	"RUN"	420.726243753565	"SNO"	644.699602697457	"brefeldin A-sensitive peripheral Golgi protein2C putative"	FALSE	FALSE	FALSE
"AAEL000089"	1.67959705534448	4.39367738031351	2.15057326766959	2.04302612999305	0.0410498515268734	0.0588628866464533	0.0295059993153939	1.03729814478318	"ALL.RUN-SNO"	"RUN"	4.0165016540421	"SNO"	0	""	FALSE	FALSE	FALSE
"AAEL000090"	731.09250913372	-0.64146473085555	0.123825326295991	-5.18040008489215	2.21410498665904e-07	5.57750294334062e-07	4.89071999252171e-09	-0.633451080344458	"ALL.RUN-SNO"	"RUN"	683.225014486293	"SNO"	1031.93063328462	"secretory carrier-associated membrane protein scamp"	FALSE	FALSE	FALSE
"AAEL000091"	406.033163030143	-0.154635207724036	0.176381109539508	-0.876710709711227	0.380643788210053	0.439879720972799	0.0178752924698998	-0.149642001655461	"ALL.RUN-SNO"	"RUN"	459.61297454574	"SNO"	495.392662047069	"sumo-1-activating enzyme E1a"	FALSE	FALSE	FALSE
"AAEL000092"	172.551511626405	0.981782122513232	0.277080366513933	3.54331176497799	0.000395135278370106	0.000740937098908204	1.42009609791411e-05	0.933826399677347	"ALL.RUN-SNO"	"RUN"	273.370680077101	"SNO"	134.380697158343	"GSTX1 glutathione transferase"	FALSE	FALSE	FALSE
"AAEL000094"	216.272914901356	4.68220446909089	0.458410938672056	10.2139894014189	1.71658523257484e-24	1.31318252312123e-23	2.39405971090442e-25	4.60045188850899	"ALL.RUN-SNO"	"RUN"	497.621197886437	"SNO"	18.6545615985032	""	TRUE	FALSE	TRUE
"AAEL000095"	2.8035344340869	1.41771506600854	1.78396931822932	0.794697000403402	0.426789777640824	0.485157135806213	0.0452971662776445	0.359301403333849	"ALL.RUN-SNO"	"RUN"	4.87878494634777	"SNO"	1.77123144062904	""	FALSE	FALSE	FALSE
"AAEL000097"	5.85528079468913	1.01858987121527	1.00465350588095	1.01387181277201	0.310643922946602	0.368631564058335	0.0245123572974613	0.552545351741495	"ALL.RUN-SNO"	"RUN"	9.31446905199264	"SNO"	4.52273684797491	"n-acetylneuraminate synthetase"	FALSE	FALSE	FALSE
"AAEL000098"	91.2011802110314	6.11454016336972	0.655859504450565	9.32294206591101	1.13158150811068e-20	7.04515088252012e-20	6.84156730895763e-22	5.98203444662017	"ALL.RUN-SNO"	"RUN"	215.075018291217	"SNO"	2.95112990605228	""	TRUE	FALSE	TRUE
"AAEL000099"	144.442304366369	-0.614981047549029	0.686015270248604	-0.896453875328704	0.370010404293657	0.429392280950873	0.0228583337812896	-0.432022360937292	"ALL.RUN-SNO"	"RUN"	137.047091061694	"SNO"	202.47245578952	"CLIPB33 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000101"	99.3080490887623	-0.10322565160945	0.417791411890098	-0.247074613483447	0.804850480263328	0.836527114448831	0.0599390215911519	-0.0874093614748311	"ALL.RUN-SNO"	"RUN"	114.71676607766	"SNO"	119.125072513984	"AMP dependent coa ligase"	FALSE	FALSE	FALSE
"AAEL000102"	2007.60997451646	0.889910641738828	0.203249537438377	4.37841410590486	1.1954603876815e-05	2.59125442446148e-05	3.32635081478868e-07	0.8685062653579	"ALL.RUN-SNO"	"RUN"	3116.98281982476	"SNO"	1629.20614362346	""	FALSE	FALSE	FALSE
"AAEL000106"	184.321959756756	-0.321339417328942	0.2039359917849	-1.57568761902446	0.115097812155057	0.151692645755615	0.00428406896232158	-0.309192064483991	"ALL.RUN-SNO"	"RUN"	196.136347117065	"SNO"	237.056395651773	""	FALSE	FALSE	FALSE
"AAEL000107"	239.697136230232	-1.64496325676335	0.215082966031903	-7.64804060085054	2.04064789768936e-14	8.71831909373452e-14	8.37035152641504e-16	-1.61274225612004	"ALL.RUN-SNO"	"RUN"	138.832505829691	"SNO"	420.674853489777	""	FALSE	TRUE	TRUE
"AAEL000108"	8.68652742754128	-2.44666540231848	1.23947305386694	-1.97395610552832	0.0483867342745317	0.068576726706615	0.0110728664627376	-1.36750697566523	"ALL.RUN-SNO"	"RUN"	3.26487175962075	"SNO"	17.025123885587	"leucine aminopeptidase"	FALSE	FALSE	FALSE
"AAEL000109"	257.244009226621	4.15376980885422	1.62755693289646	2.55215023505324	0.010706034318219	0.016783290998979	0.0168545569126788	2.33623093766839	"ALL.RUN-SNO"	"RUN"	581.92878949919	"SNO"	31.7985345147117	"Enolase-phosphatase E1 EC 3.1.3.7722C3-diketo-5-methylthio-1-phosphopentane phosphatase"	FALSE	FALSE	FALSE
"AAEL000111"	674.692273310471	1.20932162440258	0.366154280703975	3.30276522256552	0.000957365058018068	0.00171672930760179	4.85837559825167e-05	1.120558761239	"ALL.RUN-SNO"	"RUN"	1128.40718541826	"SNO"	471.897380995978	"nitrilase2C putative"	FALSE	FALSE	FALSE
"AAEL000113"	2.92571244161074	5.19666945297621	1.9284833708816	2.69469238441013	0.0070453641410457	0.0113376965661921	0.0110478219924575	3.79516073979944	"ALL.RUN-SNO"	"RUN"	6.97656471037546	"SNO"	0	""	FALSE	FALSE	FALSE
"AAEL000115"	257.518927274765	-2.18182335564051	0.242307241847158	-9.00436709612152	2.16913313806561e-19	1.25323298350591e-18	1.57845533938797e-20	-2.1434593537189	"ALL.RUN-SNO"	"RUN"	111.321616151098	"SNO"	488.293457481414	""	FALSE	TRUE	TRUE
"AAEL000116"	200.458231388495	-1.59265629046122	0.19583771253272	-8.13253111397085	4.20418239925847e-16	1.99000060093355e-15	1.96602027720282e-17	-1.5658543313275	"ALL.RUN-SNO"	"RUN"	119.64177649264	"SNO"	348.626412766483	""	FALSE	TRUE	TRUE
"AAEL000117"	0	NA	NA	NA	NA	NA	NA	NA	"ALL.RUN-SNO"	"RUN"	0	"SNO"	0	""	FALSE	FALSE	FALSE
"AAEL000118"	456.404042616392	-1.03456747624945	0.151650686723296	-6.82204280510207	8.97549114070616e-12	3.18425204868713e-11	1.62515515726234e-13	-1.03010267432678	"ALL.RUN-SNO"	"RUN"	358.069951584844	"SNO"	710.881977008919	"Cleavage and polyadenylation specificity factor"	FALSE	TRUE	TRUE
"AAEL000119"	154.437771423204	1.89691128341318	0.300212552462639	6.31856085914078	2.6401032417647e-10	8.41064304916041e-10	1.62007213483967e-11	1.83704448054977	"ALL.RUN-SNO"	"RUN"	291.651056327944	"SNO"	75.6029658551892	"AMP dependent coa ligase"	TRUE	FALSE	TRUE
"AAEL000122"	133.014292395866	-1.69689337149574	0.307487486682823	-5.51857699902471	3.41755722440514e-08	9.22114844115784e-08	2.04491539854015e-09	-1.63111965141708	"ALL.RUN-SNO"	"RUN"	74.8958061184102	"SNO"	235.573715233325	""	FALSE	TRUE	TRUE
"AAEL000123"	10.7437406132037	3.24160392046356	0.837475775747726	3.87068380284713	0.000108530490838327	0.000215564478512478	1.89813463972221e-05	2.85928703496248	"ALL.RUN-SNO"	"RUN"	23.2349464327415	"SNO"	2.38542054257865	""	TRUE	FALSE	TRUE
"AAEL000124"	217.613630965647	2.11188259158505	0.429919182643971	4.91227811375413	9.00242347574245e-07	2.15229573705227e-06	8.22260339880079e-08	1.99161459425902	"ALL.RUN-SNO"	"RUN"	422.934304033694	"SNO"	94.584652997369	""	TRUE	FALSE	TRUE
"AAEL000126"	441.103660377305	1.48745700750403	0.206196827938676	7.21377250258383	5.44226507891642e-13	2.11549071267539e-12	2.08201259154591e-14	1.45839802719803	"ALL.RUN-SNO"	"RUN"	777.451357305926	"SNO"	268.610119471261	"molybdopterin cofactor synthesis protein a"	TRUE	FALSE	TRUE
"AAEL000127"	43.6349724463536	-0.187464396817881	0.343686522801881	-0.545451696184041	0.585442893721643	0.637439797355742	0.0350075963919159	-0.168007427411649	"ALL.RUN-SNO"	"RUN"	48.7038598850654	"SNO"	53.8881763946498	"AMP dependent coa ligase"	FALSE	FALSE	FALSE
"AAEL000128"	836.607337040871	-0.707689614564546	0.153094614172808	-4.62256375502361	3.79026266598589e-06	8.56881925343982e-06	9.53030068667699e-08	-0.694713973386149	"ALL.RUN-SNO"	"RUN"	759.87089109802	"SNO"	1202.89435421668	"P130"	FALSE	FALSE	FALSE
"AAEL000134"	127.36147550834	2.21836605468537	0.287368929733971	7.71957517028372	1.1671806983306e-14	5.06164301472416e-14	7.52775322926087e-16	2.16618070346158	"ALL.RUN-SNO"	"RUN"	250.892612095235	"SNO"	52.0542791097196	""	TRUE	FALSE	TRUE
"AAEL000137"	162.784500989571	-0.641317834702433	0.221664658237606	-2.89318937805139	0.00381351286458401	0.00634467634485719	0.000124611755650727	-0.616267044597349	"ALL.RUN-SNO"	"RUN"	152.0802253657	"SNO"	229.956314683406	""	FALSE	FALSE	FALSE
"AAEL000138"	3049.95666233353	1.36285514238712	0.202781130093288	6.7208183609597	1.80706745500137e-11	6.2808848531937e-11	7.64125315811218e-13	1.33492053025398	"ALL.RUN-SNO"	"RUN"	5260.81132874022	"SNO"	1978.91097033141	"NADH dehydrogenase2C putative"	TRUE	FALSE	TRUE
"AAEL000139"	20.5494401192697	2.98014881627522	0.691887043830749	4.30727651695156	1.65276944629827e-05	3.54013273086801e-05	2.41524852071002e-06	2.70867283852526	"ALL.RUN-SNO"	"RUN"	43.7207096702838	"SNO"	5.30583938114712	"OBP5 odorant binding protein OBP5"	TRUE	FALSE	TRUE
"AAEL000140"	350.273320192993	-1.55817149624869	0.171169092847968	-9.1031124271521	8.77794825025175e-20	5.17772322104194e-19	3.41294071130952e-21	-1.53758873567824	"ALL.RUN-SNO"	"RUN"	212.489362829935	"SNO"	605.605072608046	""	FALSE	TRUE	TRUE
"AAEL000143"	234.003481954556	-0.348011452545674	0.241673056899896	-1.44000931262199	0.149864764359955	0.192392723620295	0.00598273078717852	-0.329928758121005	"ALL.RUN-SNO"	"RUN"	246.000238579592	"SNO"	303.881951642347	""	FALSE	FALSE	FALSE
