"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"svalue_shrink"	"log2FC_shrink"	"comparison"	"samples_i"	"normcounts_i"	"samples_j"	"normcounts_j"	"gene_name"	"is_signif_pos"	"is_signif_neg"	"is_signif_any"
"AAEL000027"	5.07641935976208	-1.07216235494671	1.62825592199448	-0.658472873007209	0.51023432255158	0.594443403113235	0.0729589923545736	-0.292895634919512	"ALL.RUN-RFE"	"RUN"	4.3302358420691	"RFE"	9.55187402610291	""	FALSE	FALSE	FALSE
"AAEL000028"	1958.98995746401	1.5001691082722	0.207948476720619	7.21413848242657	5.42764989188626e-13	4.82426334768773e-12	4.07981614437421e-14	1.46959746786143	"ALL.RUN-RFE"	"RUN"	3848.26383560372	"RFE"	1398.27097943146	"CLIPB34 Clip-Domain Serine Protease family B"	TRUE	FALSE	TRUE
"AAEL000029"	1.24055525101465	-0.357972916767582	2.2063801856777	-0.162244439598984	0.871113365626636	NA	0.121316862092588	-0.0587792011890492	"ALL.RUN-RFE"	"RUN"	1.43838825055433	"RFE"	1.89750536606594	"dopachrome-conversion enzyme DCE2C putative"	FALSE	FALSE	FALSE
"AAEL000032"	32980.715054092	-0.326722639377849	0.134805878348109	-2.42365276189332	0.0153652893951575	0.0296500904477845	0.000880082514111549	-0.314416770258083	"ALL.RUN-RFE"	"RUN"	38957.9651742473	"RFE"	50074.9071559059	"RpS6 40S ribosomal protein S6"	FALSE	FALSE	FALSE
"AAEL000033"	159.045164317989	-0.743516667212249	0.225479495001356	-3.29749127390842	0.000975527058295832	0.00245620470256852	5.86476290089781e-05	-0.713532576280512	"ALL.RUN-RFE"	"RUN"	158.330403019001	"RFE"	272.2224267501	""	FALSE	FALSE	FALSE
"AAEL000035"	44.7154844333555	1.06082201073822	0.669292816900829	1.58498938573758	0.112968745899163	0.169880060443224	0.0131541658588287	0.787629100905883	"ALL.RUN-RFE"	"RUN"	80.582744512241	"RFE"	39.6294777238219	"OBP57 odorant binding protein Obp57"	FALSE	FALSE	FALSE
"AAEL000036"	5.43262154719845	4.90993917328297	1.5436861308643	3.18065899220972	0.00146940483403422	0.00355138398539512	0.00117570456763383	3.8163188467437	"ALL.RUN-RFE"	"RUN"	14.0164135205373	"RFE"	0.445127383831482	""	FALSE	FALSE	FALSE
"AAEL000037"	133.75530608456	2.3017680781999	0.541181816821332	4.25322508379807	2.10713586702977e-05	7.22161379406673e-05	4.72701123626224e-06	2.11017920788158	"ALL.RUN-RFE"	"RUN"	293.501850696586	"RFE"	61.7304336689437	"CLIPB35 Clip-Domain Serine Protease family B"	TRUE	FALSE	TRUE
"AAEL000038"	576.797457374646	0.472516424565613	0.228822546786526	2.06499067159861	0.0389238829407599	0.0672566249666235	0.00231683598063387	0.450949104416535	"ALL.RUN-RFE"	"RUN"	895.427621794954	"RFE"	659.299705735697	"CLIPB6 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000039"	0.672472169830935	-1.4092004746754	2.62832986643364	-0.536158148439538	0.591849255263479	NA	0.0945679519087906	-0.169259294101558	"ALL.RUN-RFE"	"RUN"	0.494090157062741	"RFE"	1.34021574957201	""	FALSE	FALSE	FALSE
"AAEL000041"	8.62036376948431	0.569031692875732	0.779510483646336	0.729985939655305	0.465398779099368	0.552452787003695	0.0479919446570131	0.36036780950097	"ALL.RUN-RFE"	"RUN"	13.7881368299108	"RFE"	9.46692621264974	"Forkhead box protein AaegFOXM2"	FALSE	FALSE	FALSE
"AAEL000042"	142.718887409556	-0.445153086849733	0.220517016069357	-2.01867907875972	0.0435205858545521	0.0742574661729257	0.00257656847748804	-0.425296774150696	"ALL.RUN-RFE"	"RUN"	161.059204812366	"RFE"	224.619501401375	""	FALSE	FALSE	FALSE
"AAEL000043"	1.23686573541254	0.190871935335676	2.21931814432952	0.0860047649424957	0.931462629387361	NA	0.126483650646146	0.0320749006885869	"ALL.RUN-RFE"	"RUN"	1.77629853988573	"RFE"	1.56463586361156	"gustatory receptor 64e2C putative"	FALSE	FALSE	FALSE
"AAEL000044"	1288.19405855361	0.406432353155046	0.474796850766455	0.856013161205578	0.391990499607842	0.481546834806916	0.0333159303507736	0.335925672445249	"ALL.RUN-RFE"	"RUN"	1965.54469746784	"RFE"	1522.6477703821	"ornithine decarboxylase"	FALSE	FALSE	FALSE
"AAEL000046"	235.458405682185	-1.11024028826567	0.230937344803022	-4.80753898514182	1.52799628465344e-06	6.24219426759347e-06	9.90934789871088e-08	-1.07225705988125	"ALL.RUN-RFE"	"RUN"	198.319174719258	"RFE"	438.080453342797	""	FALSE	TRUE	TRUE
"AAEL000047"	2.13702945961927	-1.56851084194588	2.80200009897223	-0.559782579066007	0.575627747713295	NA	0.0956162396104467	-0.166092960272799	"ALL.RUN-RFE"	"RUN"	1.41939219784599	"RFE"	4.42884475177294	""	FALSE	FALSE	FALSE
"AAEL000048"	4.36289880849282	-1.15715448252978	1.2680905652421	-0.912517224121814	0.361496506684457	0.450201752769156	0.0508839232029244	-0.463562394021462	"ALL.RUN-RFE"	"RUN"	3.61978368156372	"RFE"	8.21598912126754	"Gr4 gustatory receptor Gr4"	FALSE	FALSE	FALSE
"AAEL000049"	304.438496587719	0.309391637428349	0.22056332409052	1.40273383484815	0.160696223818493	0.228725717341763	0.010715913336144	0.295654477263697	"ALL.RUN-RFE"	"RUN"	449.280199194967	"RFE"	371.734412947444	"three prime repair exonuclease 12C putative"	FALSE	FALSE	FALSE
"AAEL000050"	228.511687318279	0.422230638155725	0.236985117948296	1.7816757516725	0.0748021233695651	0.119261779973621	0.00465220279139119	0.401156661028036	"ALL.RUN-RFE"	"RUN"	347.508341244344	"RFE"	266.100642409084	""	FALSE	FALSE	FALSE
"AAEL000051"	65.4494982798444	-0.014057174741983	0.485864852290962	-0.0289322734001034	0.97691860593859	0.983178264824968	0.127918562648147	-0.0103035712095849	"ALL.RUN-RFE"	"RUN"	86.8086162198474	"RFE"	89.0389315991402	"OBP3 odorant binding protein OBP3"	FALSE	FALSE	FALSE
"AAEL000053"	72.6230736104711	-2.75272010125848	0.405754223199772	-6.78420566901453	1.16726943526589e-11	9.10104196523117e-11	2.29094494280669e-12	-2.65429468103213	"ALL.RUN-RFE"	"RUN"	25.1619226857817	"RFE"	172.566117377474	"myotubularin"	FALSE	TRUE	TRUE
"AAEL000055"	422.662123400164	0.748418518772823	0.17085767588055	4.38036228056888	1.18482156978167e-05	4.22059536809424e-05	5.34358840282999e-07	0.731456149821083	"ALL.RUN-RFE"	"RUN"	705.829927333707	"RFE"	431.127448189087	""	FALSE	FALSE	FALSE
"AAEL000057"	12.0336389714853	1.93534304797649	0.772486212013777	2.50534316066469	0.0122332639852377	0.0242411142416637	0.00267701210845359	1.51530382973372	"ALL.RUN-RFE"	"RUN"	25.5407627036059	"RFE"	6.78545968111788	"TOLL5B Toll-like receptor"	FALSE	FALSE	FALSE
"AAEL000058"	1.01274156319021	-3.41614398258884	3.13068804239579	-1.09117993754964	0.275193713984153	NA	0.0782919074237463	-0.299586615423163	"ALL.RUN-RFE"	"RUN"	0	"RFE"	2.77732059833442	""	FALSE	FALSE	FALSE
"AAEL000063"	0.159143485071689	-0.881487044543225	4.0804728567969	-0.216025709636794	0.828967707294576	NA	0.110704734523458	-0.122227762736529	"ALL.RUN-RFE"	"RUN"	0	"RFE"	0.441928907507658	""	FALSE	FALSE	FALSE
"AAEL000064"	427.693975511158	0.931635938151668	0.18794832345198	4.95687283100292	7.16368308921019e-07	3.09717077275994e-06	3.51816284255958e-08	0.908802282523822	"ALL.RUN-RFE"	"RUN"	747.332934193883	"RFE"	401.664939346429	"dopachrome-conversion enzyme DCE isoenzyme2C putative"	FALSE	FALSE	FALSE
"AAEL000065"	90.7944708741508	-0.243481025664261	0.267034229445531	-0.911797061259993	0.361875557661705	0.450579798874285	0.0279396590053459	-0.22676960948342	"ALL.RUN-RFE"	"RUN"	111.041981134552	"RFE"	134.69112536278	""	FALSE	FALSE	FALSE
"AAEL000066"	1.8006673522907	-1.43579726516184	2.01042894597418	-0.714174588481221	0.475119228177907	NA	0.0758672894501452	-0.286284442150562	"ALL.RUN-RFE"	"RUN"	1.30546169311422	"RFE"	3.62428730761096	""	FALSE	FALSE	FALSE
"AAEL000069"	3.86105984080464	0.427893474909354	1.09458595338698	0.390918112538646	0.695857765308916	0.759273687796392	0.0816281379004534	0.194578020972318	"ALL.RUN-RFE"	"RUN"	5.90156851017512	"RFE"	4.51885750901493	"gustatory receptor 64a2C putative"	FALSE	FALSE	FALSE
"AAEL000071"	15.1546333899684	0.563014538838646	0.748625511958084	0.752064323009834	0.452012377735541	0.539082001501564	0.0459971029611905	0.367484033797822	"ALL.RUN-RFE"	"RUN"	23.9366857071387	"RFE"	16.7231643531869	"OBP2 odorant binding protein OBP2"	FALSE	FALSE	FALSE
"AAEL000073"	42.0596187268322	-0.257738533666421	0.755443515362995	-0.341175122196364	0.732971750542778	0.790949537717333	0.0808718778461295	-0.161366875391913	"ALL.RUN-RFE"	"RUN"	50.5007338219628	"RFE"	62.8009697235168	"OBP4 odorant binding protein OBP4"	FALSE	FALSE	FALSE
"AAEL000074"	420.203245396481	0.813038432422925	0.285284495175593	2.84992155610314	0.00437300128356714	0.00955178706714383	0.00028033883591927	0.76455317849924	"ALL.RUN-RFE"	"RUN"	710.599189569694	"RFE"	416.631215998927	"CLIPB1 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000075"	3.426449010682	0.141049609015359	1.22035029731186	0.115581246897761	0.907984426090552	0.931259473235112	0.120109358441966	0.0569680272766989	"ALL.RUN-RFE"	"RUN"	4.74575834956835	"RFE"	4.47848311226483	"Gr9 gustatory receptor Gr9"	FALSE	FALSE	FALSE
"AAEL000076"	138.516419232232	-0.391662975215938	0.231459012589594	-1.69214830234503	0.0906177007108817	0.140590524224824	0.00569547662733538	-0.372110945799473	"ALL.RUN-RFE"	"RUN"	159.374932469479	"RFE"	214.456707464597	"dimethyladenosine transferase"	FALSE	FALSE	FALSE
"AAEL000077"	574.252230088899	-0.908944070648232	0.163454185716585	-5.56084915576442	2.68465168078411e-08	1.42050918056383e-07	1.13125076898295e-09	-0.888662667400438	"ALL.RUN-RFE"	"RUN"	531.1802075685	"RFE"	1023.12970009452	"cation efflux protein zinc transporter"	FALSE	FALSE	FALSE
"AAEL000079"	943.2831088895	-0.058171752701928	0.375669698709899	-0.15484813627955	0.876941041588289	0.907581516684533	0.105399669583531	-0.0506280110602269	"ALL.RUN-RFE"	"RUN"	1241.34729011058	"RFE"	1316.58693929591	""	FALSE	FALSE	FALSE
"AAEL000080"	1184.2970935603	1.46560955411227	0.392920546929932	3.73004050198887	0.000191448992866457	0.000555905285294793	2.05171666648725e-05	1.35778603319195	"ALL.RUN-RFE"	"RUN"	2302.49898646001	"RFE"	858.496869106937	"phosphoenolpyruvate carboxykinase"	TRUE	FALSE	TRUE
"AAEL000081"	719.530392474883	-0.567530450256686	0.186259317559224	-3.04699092476934	0.00231144688298086	0.0053628263250034	0.000121335019481457	-0.550260873844551	"ALL.RUN-RFE"	"RUN"	773.300392418765	"RFE"	1176.28149404102	"peroxisome assembly factor-2 peroxisomal-type ATPase 1"	FALSE	FALSE	FALSE
"AAEL000084"	504.262618089969	0.718289925444222	0.200831145546031	3.57658630832032	0.000348110416916121	0.000962906474305346	1.70936741480745e-05	0.695612271218424	"ALL.RUN-RFE"	"RUN"	829.236634453427	"RFE"	516.797479386869	"elongin b"	FALSE	FALSE	FALSE
"AAEL000085"	17.560129729348	-1.01358459198871	1.35512180438158	-0.747965672688194	0.45448086327905	0.541484985024655	0.0622675606959739	-0.36073629426783	"ALL.RUN-RFE"	"RUN"	15.563107329079	"RFE"	32.1408404670656	"Pupal cuticle protein2C putative"	FALSE	FALSE	FALSE
"AAEL000087"	137.204089520855	1.9471677519101	0.714999273309913	2.72331430897289	0.00646305369192573	0.0136354669354043	0.00147493556494485	1.58514892903782	"ALL.RUN-RFE"	"RUN"	286.881787124461	"RFE"	76.9076037872396	"macroglobulincomplement"	FALSE	FALSE	FALSE
"AAEL000088"	332.985843615294	-0.150130069115741	0.178295295959706	-0.84203045463224	0.399770906832269	0.489091453813343	0.0303697431677593	-0.145142223270142	"ALL.RUN-RFE"	"RUN"	420.726243753565	"RFE"	478.943507438655	"brefeldin A-sensitive peripheral Golgi protein2C putative"	FALSE	FALSE	FALSE
"AAEL000089"	1.65652838465999	3.12196111560083	2.04093772888173	1.52966995093545	0.126098445142878	NA	0.0470579534181301	0.691539939192368	"ALL.RUN-RFE"	"RUN"	4.0165016540421	"RFE"	0.391881936045996	""	FALSE	FALSE	FALSE
"AAEL000090"	587.369506906203	-0.368991984635631	0.187859562079537	-1.96419059296755	0.0495079933241198	0.0830607050330314	0.00286460902608115	-0.356531571247793	"ALL.RUN-RFE"	"RUN"	683.225014486293	"RFE"	905.536032902373	"secretory carrier-associated membrane protein scamp"	FALSE	FALSE	FALSE
"AAEL000091"	335.548755357592	0.0856018167681058	0.255192637568921	0.335439993816385	0.737293203020762	0.794391999680371	0.0732746434198503	0.0807966524116323	"ALL.RUN-RFE"	"RUN"	459.61297454574	"RFE"	444.863007869263	"sumo-1-activating enzyme E1a"	FALSE	FALSE	FALSE
"AAEL000092"	290.842985596416	-0.874647108479095	0.249061342852443	-3.51177384037989	0.000445126617902121	0.0012010570610076	2.69221856884865e-05	-0.83488744197822	"ALL.RUN-RFE"	"RUN"	273.370680077101	"RFE"	513.352947899927	"GSTX1 glutathione transferase"	FALSE	FALSE	FALSE
"AAEL000094"	194.018560479928	4.47788338705964	0.411212677804208	10.8894584937668	1.29407416779031e-27	4.08660405844258e-26	1.9884585642078e-28	4.40946562744953	"ALL.RUN-RFE"	"RUN"	497.621197886437	"RFE"	22.7327791030297	""	TRUE	FALSE	TRUE
"AAEL000095"	4.27885170095075	-0.460896470354399	1.40961912276059	-0.326965251047235	0.74369416760697	0.800133148150014	0.0933819084564309	-0.150877690926717	"ALL.RUN-RFE"	"RUN"	4.87878494634777	"RFE"	6.78249448132267	""	FALSE	FALSE	FALSE
"AAEL000097"	5.8348610766292	0.558715054942215	0.997494598702312	0.560118376248927	0.575398696932112	0.654395412088283	0.0652833453467297	0.2837248972262	"ALL.RUN-RFE"	"RUN"	9.31446905199264	"RFE"	6.42935104853162	"n-acetylneuraminate synthetase"	FALSE	FALSE	FALSE
"AAEL000098"	86.8135414215239	3.65803970950621	0.661877565380966	5.52676189802671	3.26195176661939e-08	1.71080484350332e-07	1.16665777956952e-08	3.44133456978683	"ALL.RUN-RFE"	"RUN"	215.075018291217	"RFE"	17.5600963559665	""	TRUE	FALSE	TRUE
"AAEL000099"	61.6532922145989	2.4521520397238	0.762801795229522	3.21466474654266	0.00130596950196118	0.00319585033721005	0.000416050047370103	2.06569989962649	"ALL.RUN-RFE"	"RUN"	137.047091061694	"RFE"	26.0241702756487	"CLIPB33 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL000101"	115.579132542725	-0.740947324808592	0.39867784554134	-1.85851140988912	0.0630964246149538	0.102795417036809	0.00490175320280072	-0.652177014192305	"ALL.RUN-RFE"	"RUN"	114.71676607766	"RFE"	197.867382223959	"AMP dependent coa ligase"	FALSE	FALSE	FALSE
"AAEL000102"	1721.78476696572	1.079168682253	0.229623156622203	4.69973803220788	2.60495434128758e-06	1.02794512303966e-05	1.49501299964794e-07	1.04354602695588	"ALL.RUN-RFE"	"RUN"	3116.98281982476	"RFE"	1513.50377119601	""	TRUE	FALSE	TRUE
"AAEL000106"	130.506869984127	0.380043920159162	0.298872461924921	1.27159229629738	0.203518015324142	0.278984215540225	0.0147783748022058	0.35038448154299	"ALL.RUN-RFE"	"RUN"	196.136347117065	"RFE"	154.651094826419	""	FALSE	FALSE	FALSE
"AAEL000107"	194.428421360821	-1.45319143960714	0.238144131469909	-6.10215095638737	1.04650464513992e-09	6.47260411867112e-09	7.42624200825052e-11	-1.41235660791698	"ALL.RUN-RFE"	"RUN"	138.832505829691	"RFE"	388.71035077628	""	FALSE	TRUE	TRUE
"AAEL000108"	4.22283541305179	-1.27381514063721	1.51234120361495	-0.842280258973577	0.399631098308249	0.488970522807049	0.0606661636752869	-0.394467683171982	"ALL.RUN-RFE"	"RUN"	3.26487175962075	"RFE"	8.07069557464949	"leucine aminopeptidase"	FALSE	FALSE	FALSE
"AAEL000109"	393.350689984333	0.301639129979335	0.398764224494216	0.756434783892482	0.449388559552999	0.536596102369125	0.0378325403692086	0.261677686601677	"ALL.RUN-RFE"	"RUN"	581.92878949919	"RFE"	483.602548817377	"Enolase-phosphatase E1 EC 3.1.3.7722C3-diketo-5-methylthio-1-phosphopentane phosphatase"	FALSE	FALSE	FALSE
"AAEL000111"	485.417214762965	2.86382479620788	0.3870702427997	7.39872116103186	1.37502237005798e-13	1.30474101998268e-12	3.03699065564362e-14	2.77870104889889	"ALL.RUN-RFE"	"RUN"	1128.40718541826	"RFE"	159.894090592494	"nitrilase2C putative"	TRUE	FALSE	TRUE
"AAEL000113"	2.95499976465626	3.01287337535506	1.66190868019138	1.81289947592554	0.0698473270950357	NA	0.0317090662182655	1.14245219506028	"ALL.RUN-RFE"	"RUN"	6.97656471037546	"RFE"	0.901752551057261	""	FALSE	FALSE	FALSE
"AAEL000115"	182.018928236172	-1.7429918206288	0.284449007895856	-6.12760731184182	8.92104296098985e-10	5.53484874352058e-09	8.50472576433513e-11	-1.68527485663339	"ALL.RUN-RFE"	"RUN"	111.321616151098	"RFE"	380.932146501369	""	FALSE	TRUE	TRUE
"AAEL000116"	107.342368262548	-0.482392327517293	0.248949913557043	-1.93770835516583	0.0526588140119621	0.087730392583502	0.00327319721855731	-0.455661854137926	"ALL.RUN-RFE"	"RUN"	119.64177649264	"RFE"	170.909835764616	""	FALSE	FALSE	FALSE
"AAEL000117"	0.802573218849485	-3.08471726441719	3.35190519979892	-0.920287741014346	0.357422413560866	NA	0.0839039950504244	-0.251632437792766	"ALL.RUN-RFE"	"RUN"	0	"RFE"	2.18955314188652	""	FALSE	FALSE	FALSE
"AAEL000118"	274.026315923594	-0.0554833142734748	0.196991375410277	-0.281653519896082	0.778209197820341	0.828456541013236	0.079928521382131	-0.0529859104318138	"ALL.RUN-RFE"	"RUN"	358.069951584844	"RFE"	381.980718258638	"Cleavage and polyadenylation specificity factor"	FALSE	FALSE	FALSE
"AAEL000119"	176.88495579018	0.706403167031785	0.264930167998287	2.66637496352002	0.00766741221156758	0.0159147799633946	0.000446156672039713	0.668113731225904	"ALL.RUN-RFE"	"RUN"	291.651056327944	"RFE"	183.552280657454	"AMP dependent coa ligase"	FALSE	FALSE	FALSE
"AAEL000122"	80.6436380618347	-0.909358765874703	0.357837134108086	-2.54126438873174	0.0110452361786751	0.0220923231006778	0.000825293646991143	-0.827838323432961	"ALL.RUN-RFE"	"RUN"	74.8958061184102	"RFE"	143.793154807207	""	FALSE	FALSE	FALSE
"AAEL000123"	10.1064358529682	2.598919696916	0.840330552418131	3.0927349832008	0.00198321154296438	0.00466015672999327	0.000588211203350118	2.14599709798963	"ALL.RUN-RFE"	"RUN"	23.2349464327415	"RFE"	3.85248538674738	""	FALSE	FALSE	FALSE
"AAEL000124"	202.775636839148	1.87971176609205	0.263174596547604	7.14245140203736	9.16809360367328e-13	7.95923878887621e-12	7.85224823362229e-14	1.83241993306685	"ALL.RUN-RFE"	"RUN"	422.934304033694	"RFE"	117.711685077077	""	TRUE	FALSE	TRUE
"AAEL000126"	580.217498710719	0.0124547722474235	0.192380500551672	0.0647403048214768	0.948380771510263	0.961755268840201	0.121370629478818	0.0122289255937478	"ALL.RUN-RFE"	"RUN"	777.451357305926	"RFE"	790.74019839474	"molybdopterin cofactor synthesis protein a"	FALSE	FALSE	FALSE
"AAEL000127"	39.9498324605998	-0.24460182404589	0.402803313154768	-0.607248788819934	0.543685818463065	0.625600309908772	0.0489574076998753	-0.209463767298758	"ALL.RUN-RFE"	"RUN"	48.7038598850654	"RFE"	59.3066831598591	"AMP dependent coa ligase"	FALSE	FALSE	FALSE
"AAEL000128"	688.541106369074	-0.502265152552231	0.199493861065789	-2.51769728586582	0.0118124794982102	0.0234852711142797	0.000630075431779804	-0.484166218244772	"ALL.RUN-RFE"	"RUN"	759.87089109802	"RFE"	1106.09817721296	"P130"	FALSE	FALSE	FALSE
"AAEL000134"	142.723008542048	0.947663174523592	0.224497634728604	4.22126128709207	2.42939136985365e-05	8.25260238529966e-05	1.38567912117142e-06	0.914877963266326	"ALL.RUN-RFE"	"RUN"	250.892612095235	"RFE"	133.145023009526	""	FALSE	FALSE	FALSE
"AAEL000137"	127.04755739813	-0.291236610594956	0.28968058954999	-1.00537150606944	0.31471799499867	0.401152024164349	0.0240474574336192	-0.268317348639365	"ALL.RUN-RFE"	"RUN"	152.0802253657	"RFE"	190.934642975762	""	FALSE	FALSE	FALSE
"AAEL000138"	2529.08655782873	1.88906919977777	0.22640706707213	8.34368478072262	7.20107803359065e-17	9.20334780374428e-16	8.22831335183464e-18	1.85428111993044	"ALL.RUN-RFE"	"RUN"	5260.81132874022	"RFE"	1454.84670612932	"NADH dehydrogenase2C putative"	TRUE	FALSE	TRUE
"AAEL000139"	19.5369605747068	2.42955707168808	0.624525749884274	3.89024323198568	0.000100143792438115	0.000305654934884629	2.3556368861577e-05	2.17883683338632	"ALL.RUN-RFE"	"RUN"	43.7207096702838	"RFE"	8.31585501720914	"OBP5 odorant binding protein OBP5"	TRUE	FALSE	TRUE
"AAEL000140"	208.987253946862	-0.696796926378379	0.219361816381032	-3.17647317967154	0.00149077573504255	0.00359939117095529	8.45318522546562e-05	-0.669230990468229	"ALL.RUN-RFE"	"RUN"	212.489362829935	"RFE"	352.743409620346	""	FALSE	FALSE	FALSE
"AAEL000143"	231.573783652071	-0.584392534325687	0.250718242732691	-2.33087360519175	0.0197600254546607	0.0369363332058072	0.00119001642787894	-0.55296639054124	"ALL.RUN-RFE"	"RUN"	246.000238579592	"RFE"	378.863682079906	""	FALSE	FALSE	FALSE
"AAEL000146"	134.303740809495	-1.50481850566451	0.376319688303326	-3.99877697722682	6.3670640444188e-05	0.00020146220989555	6.62837380527737e-06	-1.40223229470636	"ALL.RUN-RFE"	"RUN"	92.7134738008171	"RFE"	271.693956150167	"nitrilase2C putative"	FALSE	TRUE	TRUE
